496	2208	0
349	548	0
424	184	0
424	3616	0
424	3275	0
518	1417	0
195	1356	0
195	1374	0
496	965	0
195	3764	0
419	3114	0
419	2396	0
419	1127	0
419	1136	0
419	903	0
419	1203	0
419	1198	0
419	3196	0
419	905	0
419	318	0
419	266	0
419	2707	0
419	457	0
419	3654	0
419	2424	0
419	3408	0
419	260	0
419	886	0
419	1954	0
419	3836	0
419	1947	0
419	1686	0
419	902	0
343	500	0
424	3521	0
398	481	0
398	1610	0
398	1805	0
398	1748	0
398	3551	0
398	1249	0
398	1097	0
398	32	0
398	1240	0
398	1206	0
398	1175	0
398	2076	0
398	1625	0
398	924	0
398	3730	0
398	1297	0
398	1923	0
398	1663	0
398	1060	0
398	3253	0
398	3911	0
398	2804	0
398	3421	0
398	2289	0
398	1073	0
398	1917	0
398	2334	0
398	3441	0
398	3755	0
398	1552	0
398	1876	0
398	1792	0
398	3256	0
398	1215	0
398	1527	0
398	2762	0
398	2502	0
398	3354	0
398	2580	0
398	2599	0
398	223	0
398	2997	0
398	2706	0
398	2028	0
398	1503	0
424	177	0
424	628	0
349	1347	0
349	223	0
349	65	0
349	2699	0
102	2877	0
102	2011	0
349	3949	0
424	1268	0
424	1946	0
349	6	0
487	344	0
487	2054	0
549	3901	0
549	3861	0
231	1980	0
424	1297	0
424	247	0
146	1179	0
239	58	0
146	3604	0
422	1199	0
422	1252	0
422	2706	0
146	2066	0
146	978	0
146	1357	0
146	2496	0
59	110	0
59	3018	0
59	2532	0
59	515	0
59	2731	0
59	1066	0
59	590	0
59	1960	0
59	1201	0
59	1653	0
59	32	0
59	541	0
59	1035	0
59	938	0
59	2565	0
59	2291	0
59	3414	0
59	3685	0
59	2020	0
59	2067	0
59	914	0
59	3185	0
59	2762	0
424	2596	0
424	1188	0
518	3067	0
195	3658	0
349	1266	0
518	3185	0
518	2762	0
518	2395	0
518	937	0
424	1059	0
411	3326	0
195	3686	0
648	2628	0
329	3597	0
329	3317	0
102	3713	0
102	1193	0
349	69	0
424	1344	0
424	2424	0
195	2373	0
36	2369	0
36	2694	0
36	2269	0
36	1701	0
319	3097	0
349	3071	0
411	592	0
411	2012	0
411	1021	0
424	901	0
102	913	0
102	2398	0
102	750	0
102	1219	0
102	1084	0
229	2718	0
229	2657	0
229	2628	0
229	2316	0
229	2447	0
229	724	0
229	2541	0
229	86	0
229	3425	0
229	2766	0
229	2062	0
229	3173	0
229	647	0
229	3178	0
229	2712	0
229	110	0
229	318	0
229	3785	0
229	3177	0
229	3831	0
229	3882	0
229	3943	0
229	3452	0
229	3285	0
229	3578	0
229	3317	0
229	3554	0
229	3949	0
424	1627	0
343	923	0
343	2616	0
424	2580	0
102	1722	0
102	3548	0
102	3635	0
102	933	0
102	1266	0
102	3798	0
102	3157	0
102	2485	0
102	1513	0
102	3160	0
102	2599	0
102	2434	0
102	2369	0
102	3863	0
102	3580	0
195	942	0
184	2294	0
184	1919	0
184	3751	0
184	2018	0
184	1	0
184	2054	0
184	3791	0
184	2990	0
184	3635	0
184	10	0
184	1225	0
184	296	0
195	2113	0
424	1271	0
195	3062	0
343	2034	0
518	955	0
518	1031	0
518	3250	0
518	1320	0
518	3251	0
518	2505	0
518	1201	0
624	1244	0
424	3053	0
424	3052	0
424	22	0
195	3090	0
343	19	0
231	2194	0
231	2248	0
231	1196	0
231	1198	0
195	3088	0
528	1923	0
343	3268	0
424	1487	0
193	1162	0
193	1172	0
193	1031	0
193	1073	0
193	2571	0
193	3153	0
193	2987	0
193	3019	0
193	1957	0
193	1198	0
193	593	0
349	1953	0
424	3457	0
424	3832	0
424	1292	0
424	2966	0
157	2019	0
624	3723	0
157	1221	0
157	209	0
157	296	0
157	912	0
157	1204	0
424	3347	0
624	2686	0
343	2409	0
424	2686	0
195	3951	0
355	1729	0
306	1729	0
424	1284	0
349	2985	0
424	905	0
195	3386	0
424	574	0
195	2938	0
343	1801	0
343	276	0
343	2302	0
343	2249	0
624	1212	0
195	6	0
343	2080	0
528	1257	0
424	2010	0
648	345	0
648	3526	0
648	2280	0
648	2856	0
648	2355	0
648	2694	0
648	2872	0
231	1374	0
231	2599	0
549	3596	0
549	3354	0
549	3291	0
549	3754	0
549	3952	0
424	3753	0
424	951	0
195	1230	0
424	3512	0
624	1355	0
349	1597	0
424	2474	0
195	3532	0
349	1777	0
349	231	0
349	1370	0
349	165	0
349	527	0
349	2427	0
343	3863	0
195	3700	0
349	1644	0
349	2719	0
349	3686	0
349	2986	0
173	3304	0
424	2348	0
195	1250	0
424	2952	0
184	1393	0
184	1287	0
184	3251	0
184	2076	0
184	50	0
343	350	0
146	1584	0
454	2616	0
454	2391	0
454	2926	0
454	2174	0
454	2716	0
454	3701	0
454	1527	0
454	29	0
193	903	0
193	1231	0
193	137	0
193	2076	0
454	537	0
454	1777	0
454	3852	0
454	1641	0
454	2606	0
454	231	0
454	2797	0
454	595	0
454	3410	0
454	3747	0
454	2641	0
285	1527	0
285	1639	0
285	1580	0
285	1682	0
285	1784	0
285	2762	0
285	1219	0
285	357	0
285	50	0
285	377	0
195	3429	0
624	2542	0
624	2579	0
424	2706	0
424	1921	0
424	112	0
183	908	0
195	1859	0
424	1227	0
424	2847	0
343	1269	0
173	1939	0
173	668	0
173	3035	0
173	3038	0
349	18	0
624	2872	0
624	2313	0
424	916	0
146	2862	0
146	1635	0
424	3262	0
195	908	0
424	1962	0
349	3363	0
424	1909	0
329	953	0
146	468	0
146	224	0
146	1821	0
146	17	0
146	1228	0
146	1962	0
146	232	0
343	486	0
343	2142	0
424	531	0
349	3033	0
424	318	0
424	2411	0
424	1244	0
438	934	0
424	1267	0
424	481	0
648	1247	0
408	81	0
408	2000	0
408	3752	0
408	1051	0
408	903	0
408	1450	0
408	1965	0
195	2688	0
424	3036	0
183	647	0
183	2463	0
183	968	0
183	1292	0
195	3030	0
169	673	0
169	66	0
169	413	0
641	1197	0
641	3114	0
641	3100	0
641	1222	0
641	3091	0
641	1936	0
641	1200	0
641	1356	0
641	2266	0
641	316	0
349	1997	0
349	2713	0
349	2490	0
183	3706	0
183	1230	0
183	1323	0
183	3083	0
195	669	0
195	3145	0
169	2087	0
624	2670	0
424	162	0
235	2573	0
235	1354	0
235	3000	0
235	1673	0
235	1300	0
235	3462	0
235	1265	0
195	668	0
424	2737	0
424	3767	0
424	494	0
624	1204	0
424	3838	0
442	1192	0
424	1978	0
424	1135	0
424	3087	0
424	3066	0
442	1267	0
349	2539	0
424	2524	0
424	2245	0
424	2420	0
424	105	0
424	1013	0
424	40	0
424	1836	0
424	2236	0
424	2312	0
424	2114	0
424	3105	0
424	1393	0
424	3246	0
424	2982	0
424	3021	0
424	1327	0
424	3933	0
424	2878	0
424	842	0
424	2517	0
424	382	0
424	2651	0
424	1350	0
424	1345	0
424	2450	0
424	2668	0
424	196	0
424	2364	0
424	2377	0
349	1961	0
343	289	0
424	2286	0
424	1839	0
424	3243	0
424	355	0
424	2473	0
424	2052	0
424	2142	0
424	370	0
424	2794	0
424	1359	0
424	2241	0
424	2416	0
424	2044	0
424	3869	0
424	532	0
424	2567	0
424	1020	0
424	3450	0
424	1476	0
424	2240	0
531	2702	0
531	3826	0
531	3857	0
531	3827	0
531	3882	0
531	1912	0
531	538	0
531	553	0
442	3751	0
164	3408	0
164	2496	0
411	2861	0
411	3754	0
411	3354	0
411	3893	0
424	3500	0
424	2301	0
424	1569	0
424	2133	0
424	1257	0
424	3552	0
424	2302	0
424	1389	0
424	3431	0
424	466	0
424	2367	0
424	2002	0
424	2613	0
424	2414	0
424	2478	0
424	3675	0
424	3142	0
424	945	0
424	1591	0
424	132	0
424	2263	0
424	1544	0
424	3686	0
424	1343	0
424	160	0
424	2136	0
424	3633	0
424	2550	0
424	1083	0
424	2993	0
424	2078	0
424	3075	0
424	2948	0
424	2942	0
424	1381	0
424	1468	0
424	1100	0
424	2633	0
424	1777	0
424	597	0
424	357	0
424	3426	0
195	720	0
195	1178	0
319	413	0
160	3185	0
104	2600	0
104	3155	0
104	2858	0
343	3255	0
36	3359	0
36	1201	0
319	175	0
195	2724	0
195	1891	0
442	3285	0
442	1233	0
442	3007	0
442	1272	0
271	293	0
271	111	0
624	1859	0
195	3000	0
343	253	0
343	1235	0
195	2717	0
624	715	0
195	3902	0
131	668	0
302	2155	0
302	2770	0
302	3275	0
302	1148	0
302	338	0
302	3698	0
302	1371	0
302	1205	0
302	2011	0
302	1129	0
302	1909	0
302	750	0
302	1240	0
302	2902	0
302	2719	0
302	3826	0
302	1320	0
302	2428	0
302	2026	0
302	2976	0
302	1387	0
302	1214	0
343	3614	0
403	2403	0
329	2033	0
146	3384	0
146	1965	0
146	1200	0
184	2412	0
192	3556	0
343	2124	0
343	410	0
183	2124	0
183	2141	0
528	3852	0
310	296	0
310	3225	0
349	1892	0
482	3950	0
343	1344	0
188	2701	0
188	2763	0
188	3219	0
188	2490	0
188	913	0
188	3203	0
188	223	0
188	2710	0
188	3516	0
188	2826	0
188	3879	0
188	3316	0
188	3300	0
188	3623	0
188	1136	0
149	1927	0
528	3267	0
422	1580	0
422	3375	0
422	1374	0
422	2554	0
422	3471	0
422	1206	0
422	32	0
343	3811	0
412	3168	0
65	3448	0
65	1250	0
127	2346	0
146	938	0
146	951	0
146	3684	0
411	543	0
411	647	0
411	3044	0
411	272	0
411	2686	0
411	2501	0
411	1266	0
411	1123	0
411	457	0
343	1339	0
235	1527	0
349	377	0
314	1265	0
314	1938	0
314	1465	0
314	2243	0
314	3897	0
314	2398	0
314	953	0
314	910	0
314	1242	0
314	1387	0
314	1198	0
496	2761	0
20	3527	0
20	1240	0
173	1185	0
173	1186	0
173	2174	0
173	1222	0
173	1305	0
173	3811	0
173	1264	0
173	3047	0
173	1083	0
173	3654	0
173	1963	0
173	2300	0
173	3241	0
173	3915	0
349	2804	0
624	3498	0
624	1927	0
192	3481	0
332	164	0
343	1947	0
343	903	0
424	3827	0
319	3289	0
319	3747	0
319	1944	0
453	3617	0
424	1687	0
424	1620	0
424	920	0
355	239	0
355	10	0
355	3269	0
355	3911	0
349	2959	0
667	1206	0
195	2059	0
