1,133,8,8
1,22319,10,8
1,43836,10,8
1,54380,7,8
1,54929,10,8
1,56397,7,8
1,67003,5,7
1,138830,10,8
1,180276,7,8
3,93891,10,9
4,68570,5,7
5,12107,10,9
6,131791,4,7
6,150020,7,7
7,328,5,7
7,110327,8,8
9,66787,9,8
9,71570,10,9
9,81470,10,10
9,131867,10,8
14,7219,7,8
14,63228,9,8
14,74958,1,8
17,1721,8,8
17,74257,8,8
19,33006,5,6
23,1721,5,6
23,72946,8,5
23,135270,7,5
24,121609,6,7
24,155380,6,5
24,179192,10,8
24,195268,2,6
26,156148,10,8
26,202830,6,8
28,119447,10,6
29,74257,9,7
29,96663,7,7
29,97992,8,7
31,143706,10,8
32,34328,7,7
34,31116,5,6
35,7219,5,8
35,9680,8,8
35,93458,10,8
35,94997,8,8
35,100855,10,9
35,162783,7,8
35,194553,6,7
37,47612,8,7
38,26640,10,8
38,88269,9,8
38,121116,7,8
39,73967,9,8
40,23795,10,7
40,37122,8,7
40,40998,7,7
40,101384,10,7
41,71636,10,7
42,9680,7,9
42,15406,7,8
42,42490,10,9
43,71636,10,6
44,159680,10,8
50,328,6,6
50,138830,10,7
51,31116,10,7
54,206613,1,6
55,179192,7,7
57,54759,5,7
57,135161,8,8
57,140729,10,8
58,1347,7,8
59,34219,10,9
59,130815,10,9
59,208304,6,8
59,208748,8,8
63,328,7,6
63,104401,7,6
63,162707,4,6
63,176904,5,6
64,14258,9,7
64,193687,7,7
65,1561,7,7
65,16546,1,7
65,34848,10,7
65,126293,9,8
65,150020,7,7
65,176904,5,7
66,117981,10,9
67,117041,8,7
68,7679,5,7
68,65602,10,8
68,89855,6,7
68,121205,9,8
68,143706,10,8
68,156369,10,7
69,156148,10,9
70,2111,8,9
71,110261,7,8
71,119962,6,8
73,15530,7,8
73,26485,7,8
73,72901,10,6
73,75169,10,8
73,97111,3,7
73,113740,9,8
73,116926,10,8
73,156908,10,8
73,159680,10,8
73,175218,7,7
73,205930,10,8
74,1029,7,6
74,7006,8,7
74,143706,8,7
75,20737,7,7
75,74617,10,7
75,194553,6,6
78,162707,2,7
79,10148,10,8
79,117041,8,8
79,179192,6,8
79,201897,8,8
84,65854,2,8
87,163100,7,8
88,60983,6,8
88,121116,8,8
90,155380,5,8
91,93681,10,7
92,35647,10,8
92,117041,8,8
94,117981,9,10
95,71636,10,7
96,7749,9,8
96,119962,9,8
101,26193,10,8
101,36964,7,8
101,67003,5,8
101,73107,6,8
101,117041,8,8
101,119434,6,8
101,184349,2,8
102,110327,8,10
104,31116,9,9
104,33216,10,9
104,71570,10,8
105,89855,6,7
105,110327,6,7
106,9680,6,8
106,72901,1,8
106,83601,5,8
106,180504,8,8
106,205930,10,8
108,121469,5,8
110,19006,10,9
110,102328,10,9
111,27528,6,6
111,36134,1,6
111,54982,10,6
112,34848,10,9
112,73107,8,9
112,143604,7,8
114,54929,10,7
114,114613,1,6
115,54929,10,8
115,94117,5,8
115,176744,5,8
115,180276,6,8
116,117775,10,8
116,175218,8,7
116,205930,10,8
119,63063,10,6
119,65602,10,7
119,73967,7,7
119,91375,7,7
119,94117,5,6
119,152830,5,6
119,156369,10,8
119,173600,6,6
119,196502,10,6
121,121859,10,8
121,193687,8,8
121,194553,5,6
123,16546,2,8
123,130970,10,8
125,34328,7,7
125,96663,7,7
126,10148,10,6
126,68989,6,6
126,97655,10,6
127,12006,7,7
127,180504,8,7
129,125294,9,8
129,126293,9,8
129,159680,10,9
129,173384,9,8
132,113794,8,6
133,74099,7,6
133,86442,6,6
134,328,7,8
134,1029,9,8
134,18287,10,8
134,36151,10,6
134,75169,10,9
134,120169,10,8
134,131446,5,7
136,34328,7,6
137,3132,7,8
137,51359,7,8
137,51895,5,8
137,93172,8,8
137,122382,8,8
139,110327,10,7
139,183960,10,9
140,45992,3,4
140,65602,10,6
140,83773,6,6
140,97655,10,6
140,113794,10,6
141,145007,9,9
141,219711,5,9
142,71636,10,6
146,7724,7,7
146,63063,10,7
146,72481,8,7
147,12006,10,7
147,19006,10,8
147,98678,10,8
147,179192,8,8
152,93458,10,9
152,101384,10,10
152,156148,10,9
152,163100,8,9
153,162707,4,7
154,11861,8,7
154,50408,8,8
154,89855,6,6
155,67003,9,8
155,75169,10,8
155,76524,10,8
155,160731,7,7
156,216006,1,8
157,7679,5,7
157,65679,5,7
157,72481,8,7
157,216793,4,7
158,71570,10,7
160,11861,6,7
160,179192,4,8
161,65602,10,6
161,65679,3,6
161,126924,1,6
162,81498,9,6
164,328,7,7
164,131669,10,7
165,7724,7,6
165,12513,10,7
165,68989,5,6
165,96796,8,6
165,145007,7,6
165,162707,5,4
166,20737,8,8
166,96796,6,7
167,31116,10,8
168,147383,9,8
169,22319,10,7
170,122905,1,8
171,89855,7,8
171,121609,10,8
172,96796,7,6
173,31116,7,7
173,33216,10,8
176,41492,3,7
176,86832,10,7
176,117041,8,7
176,121859,10,8
178,11861,5,6
178,12513,10,6
178,26274,1,6
178,38648,6,6
178,89855,6,6
178,119447,10,7
178,122382,5,6
178,184349,2,5
178,208516,9,6
180,41460,4,6
180,45992,3,6
180,60983,4,6
183,21497,10,8
183,24309,7,8
183,27528,7,8
183,33006,8,8
183,65218,10,8
185,60983,4,6
185,94117,5,6
185,107776,4,6
186,10148,10,9
186,128293,6,9
187,135161,7,8
187,140729,10,9
188,76524,10,7
188,89548,4,6
188,114613,1,5
188,132860,9,8
188,180276,5,6
190,31869,8,6
190,156148,10,7
190,180504,8,6
190,208748,6,6
191,97655,10,7
191,192666,3,7
192,5962,7,8
192,6269,7,8
194,180276,5,6
195,97111,10,8
195,138830,10,8
197,143706,10,7
203,7749,9,7
203,38648,5,7
203,40998,8,7
203,61157,10,8
203,63063,10,8
203,67003,5,7
203,97111,1,7
203,156908,10,7
204,12107,10,8
204,205930,10,9
205,31116,10,10
205,73728,8,10
207,7724,7,6
207,25083,10,6
207,193687,9,7
208,42490,10,9
208,74829,10,9
208,100855,10,9
211,23795,4,8
211,83773,6,8
211,89855,6,7
212,25083,10,7
212,119962,5,7
212,194553,7,7
213,2393,4,5
215,101384,10,10
217,30030,7,8
217,36583,8,9
217,48463,10,9
217,130815,10,9
220,201897,6,7
221,17400,7,7
223,121469,6,9
223,135270,8,9
225,154345,8,7
227,52391,10,6
228,20737,9,8
228,33006,6,8
228,121859,10,9
228,192666,7,7
228,193687,8,8
229,80463,9,8
229,117041,8,8
229,127341,10,8
229,162783,9,8
229,194553,7,7
229,208304,10,8
231,22319,10,6
233,131867,9,9
237,81470,10,9
239,98369,4,7
239,117981,10,7
241,71636,10,6
242,89543,7,6
244,30030,7,6
244,139552,10,9
245,22327,7,7
245,99476,5,6
246,25978,8,10
246,56116,8,10
247,173384,9,7
247,192666,1,7
248,6036,8,8
248,6932,6,7
248,13857,6,8
248,126293,7,8
248,156148,10,8
249,12513,10,7
251,25013,10,7
251,82962,1,7
251,121116,1,7
251,126047,7,7
251,144908,5,7
251,209245,7,7
252,18287,8,7
252,65679,9,7
252,89543,10,7
254,20737,9,8
254,37122,6,8
254,152830,9,8
256,9680,6,7
256,44262,6,7
256,126924,2,8
256,193687,7,8
257,7749,7,8
258,112056,4,7
260,14258,9,6
260,19006,10,6
260,25013,10,6
260,45992,2,6
260,135273,7,6
260,143706,5,6
260,196502,10,6
264,12107,10,8
264,41492,4,7
264,162783,8,7
264,205930,10,8
265,22319,10,7
265,22327,7,7
265,71636,10,7
265,74099,7,7
266,83773,6,7
268,73728,8,6
269,159680,10,9
270,1721,5,7
271,65602,10,7
271,121859,10,7
271,193216,8,6
272,7679,5,6
274,66787,7,8
275,6269,8,6
275,126293,7,7
277,147383,7,7
277,206613,4,7
279,2393,8,8
280,102328,10,7
280,106977,10,7
280,216006,1,7
283,36964,6,5
283,209245,6,5
283,216793,5,5
284,26084,8,8
284,117041,8,8
284,156148,10,9
284,192666,6,6
284,193687,8,8
284,201897,8,8
286,68716,8,7
286,72901,3,6
286,106977,10,7
288,15406,2,4
288,100855,10,8
290,328,10,9
290,1029,10,9
290,12513,10,9
290,20108,8,8
290,26274,10,9
291,104565,7,6
293,74257,9,5
293,135270,4,5
294,109101,7,8
295,3248,2,7
295,71570,10,8
295,119434,4,7
295,122905,1,7
296,71636,10,8
296,109101,8,8
297,483,6,8
297,193216,8,8
298,74958,1,7
298,96663,8,8
298,117981,10,7
299,6036,8,8
299,89548,7,8
299,120169,10,8
299,138830,10,8
299,179192,10,8
299,195268,2,8
300,1721,5,9
306,34328,7,6
306,126047,7,5
