6040	3111	5
6040	3505	4
6040	3289	0
6040	759	0
6040	2396	3
6039	955	0
6039	909	3
6039	1188	4
6039	3545	4
6039	1086	0
6039	2414	3
6038	3088	5
6037	1882	0
6037	562	4
6037	1221	5
6036	3016	3
6036	2881	2
6036	2629	0
6036	2502	3
6036	2491	2
6036	2600	2
6036	1617	5
6036	922	5
6036	1233	0
6036	3429	0
6035	1748	1
6035	3175	5
6036	1941	0
6036	1358	5
6036	1537	4
6036	916	5
6035	1704	5
6035	3418	4
6035	1784	4
6035	2291	5
6035	358	5
6035	515	0
6035	1466	0
6034	320	0
6034	541	5
6036	1197	5
6036	326	0
6035	2412	1
6036	994	0
6036	1307	2
6036	735	0
6036	388	0
6035	539	2
6035	2004	0
6035	1379	3
6035	1494	0
6035	429	0
6035	1707	0
6033	3053	0
6033	858	4
6033	1954	4
6033	457	5
6036	151	0
6040	1296	2
6040	1198	3
6040	1097	4
6040	3039	0
6040	1096	0
6040	1295	0
6040	2011	4
6040	2513	0
6036	2321	4
6036	2866	0
6036	529	0
6040	3224	0
6036	1127	4
6036	3011	0
6036	948	4
6036	341	0
6036	2611	3
6036	188	0
6036	1610	3
6032	902	0
6032	924	5
6036	2237	0
6032	1954	3
6036	1183	3
6032	2987	4
6030	671	0
6031	1537	4
6032	1238	0
6032	1162	0
6030	1584	3
6030	32	5
6030	589	5
6030	2012	0
6030	2615	4
6030	2038	3
6037	1994	0
6037	1127	4
6037	2178	0
6032	1982	2
6032	1345	2
6030	1591	3
6032	594	4
6037	2997	4
6037	2915	2
6037	2361	0
6037	837	0
6029	3552	0
6029	2908	5
6028	2167	0
6028	1221	3
6028	1573	4
6028	1127	4
6026	1214	4
6026	2010	0
6026	1544	2
6027	2916	2
6026	674	0
6025	3005	4
6025	3018	0
6025	1991	2
6025	1972	0
6025	3499	5
6025	1645	0
6025	2617	3
6025	2389	0
6025	39	5
6025	58	4
6025	1722	0
6025	509	4
6025	353	4
6025	1894	0
6025	182	0
6025	1801	0
