6040	2019	5
6040	318	4
6040	759	5
6040	2028	5
6040	17	3
6040	2762	4
6040	1111	5
6040	562	5
6040	235	2
6040	50	4
6039	282	4
6039	1269	3
6039	933	4
6039	3396	4
6039	471	3
6039	952	4
6039	963	3
6039	901	4
6039	942	4
6038	3548	4
6037	858	5
6037	912	4
6037	3006	4
6037	1299	3
6036	1883	4
6036	3438	2
6037	3468	4
6036	2706	2
6036	2699	2
6036	2827	2
6036	2826	1
6037	2324	4
6037	1276	5
6037	1203	4
6037	3362	3
6037	2501	4
6036	3285	1
6036	2842	2
6037	1208	5
6037	2919	3
6037	2890	2
6036	2599	5
6036	2336	4
6036	3408	4
6037	3051	3
6036	2676	1
6036	785	1
6037	1953	4
6037	909	4
6036	2723	3
6036	2395	4
6036	43	4
6036	1513	3
6036	2700	5
6036	2491	2
6036	2672	1
6036	50	3
6036	2024	4
6036	3196	4
6035	25	1
6036	1247	4
6036	593	5
6036	899	4
6035	2571	5
6036	3365	5
6036	1214	5
6035	504	1
6035	1876	1
6036	1223	5
6036	1952	4
6036	971	5
6035	338	1
6036	1150	4
6035	1544	1
6035	737	1
6035	1882	1
6036	3547	4
6036	1304	4
6036	942	5
6036	3418	4
6034	344	2
6035	249	4
6035	590	4
6036	1264	4
6036	2391	5
6035	4	2
6035	2688	1
6035	280	3
6035	224	4
6035	3176	4
6035	31	2
6036	2289	4
6035	2875	4
6036	457	3
6036	25	4
6036	1265	3
6036	235	4
6036	2291	4
6036	32	3
6036	2208	4
6036	594	5
6035	356	3
6036	448	4
6036	300	4
6036	1097	4
6035	708	3
6036	3111	4
6035	231	3
6035	252	3
6036	3086	5
6035	2266	5
6035	1494	1
6035	2042	1
6035	2720	1
6035	429	1
6035	1731	1
6033	3053	4
6033	2763	3
6033	1221	4
6036	123	4
6033	2949	4
6033	1127	4
6033	480	5
6033	3404	5
6033	349	5
6033	1580	5
6036	151	4
6036	1273	4
6040	3094	2
6040	3424	2
6040	1394	3
6040	1962	3
6040	1200	3
6040	1079	2
6040	1374	4
6040	2312	3
6040	1376	2
6040	2739	2
6040	1124	2
6040	2463	2
6040	2989	2
6040	2746	2
6036	1289	4
6040	3017	1
6036	232	4
6036	920	5
6036	2160	4
6036	1345	3
6040	923	5
6036	1292	4
6036	1210	3
6036	892	3
6036	2427	4
6032	3552	4
6036	2401	4
6036	2377	3
6036	1350	4
6036	367	2
6036	2455	3
6031	765	2
6031	1961	3
6031	840	3
6036	2287	3
6036	3108	4
6036	3282	3
6036	3422	3
6036	1680	4
6032	3143	4
6032	3471	5
6032	1193	5
6036	3015	3
6036	1183	3
6036	454	2
6036	1994	3
6031	1036	5
6031	2571	5
6031	1270	5
6032	921	5
6032	34	5
6032	1	4
6032	1079	5
6032	1073	4
6032	969	5
6031	47	3
6030	32	5
6030	3070	5
6030	2571	5
6030	3527	5
6030	1301	4
6031	1240	4
6030	1356	4
6030	2640	4
6030	2011	4
6030	1396	5
6030	2021	4
6037	904	5
6037	1214	5
6037	1240	4
6037	1269	4
6037	2183	3
6037	457	4
6037	3334	3
6037	3044	3
6037	2353	3
6037	1610	3
6037	2181	3
6030	1882	2
6037	910	5
6030	2797	4
6030	2087	3
6037	34	3
6030	3479	5
6030	2193	4
6032	2096	5
6037	1270	3
6030	2253	4
6037	916	3
6037	1963	3
6037	2065	3
6029	2409	2
6029	3505	5
6029	3521	3
6029	3591	4
6029	3529	4
6029	3546	5
6029	2959	4
6028	2402	3
6028	227	3
6026	2533	2
6027	1366	5
6026	924	5
6026	1210	5
6026	3340	4
6026	2346	3
6026	1544	2
6027	3418	4
6027	1370	5
6026	162	5
6026	1198	4
6027	2321	4
6025	2995	2
6025	3005	4
6025	1128	3
6025	2328	4
6025	2898	3
6025	1393	5
6025	3044	5
6025	2572	4
6025	339	4
6025	3358	3
6025	1059	3
6025	497	5
6025	105	4
6025	509	4
6025	468	3
6025	353	4
6025	207	3
6025	1479	3
6025	258	1
6025	1556	1
6025	2723	4
6024	1799	3
6024	1097	4
6024	527	5
6024	1680	5
6024	2683	4
6024	2396	4
