1,133,8,6
5,1339,10,4
9,361,6,0
9,466,3,4
9,531,8,7
9,538,10,11
9,856,8,0
10,767,1,0
17,480,10,4
41,716,6,10
60,425,2,3
67,1550,10,0
96,483,8,6
99,164,7,0
99,466,7,4
103,1097,1,0
123,973,7,6
127,328,7,7
128,42,4,2
134,225,1,5
134,1638,8,8
134,1640,2,0
136,1625,1,1
146,483,7,6
155,572,3,0
176,1438,6,6
221,328,6,0
229,907,8,2
238,512,2,0
251,55,5,8
251,460,10,8
251,466,5,4
251,538,7,11
275,328,6,0
280,1429,4,0
290,1029,10,11
297,545,10,12
299,568,6,0
299,672,10,8
313,1597,8,6
316,275,2,0
324,807,8,7
325,348,10,0
325,703,2,0
339,1053,6,6
341,907,10,0
343,133,7,6
348,328,6,7
349,907,10,2
364,881,1,0
364,1682,1,7
370,328,7,0
377,483,5,6
397,1440,4,0
417,394,10,8
422,76,5,10
422,328,5,7
429,669,1,0
449,58,1,2
451,1561,7,3
452,514,7,8
456,1125,2,4
474,1575,10,0
483,1043,6,2
506,952,1,10
513,679,4,3
513,1043,7,2
520,1675,7,10
536,924,10,2
536,1222,2,7
541,76,2,10
541,1429,7,10
545,380,1,0
549,444,6,2
564,1347,1,0
572,720,10,0
573,332,3,0
594,650,6,10
607,55,5,8
607,1043,6,2
607,1053,5,6
608,1347,3,0
623,982,3,0
626,328,10,0
628,1029,8,11
631,907,8,2
654,133,9,0
667,50,5,0
670,256,7,4
672,1466,4,0
675,873,6,8
677,133,5,6
679,972,2,0
682,554,5,7
684,1561,7,3
691,1561,7,3
693,1013,6,0
702,328,6,7
702,1561,7,3
