329	2790	2
531	2154	3
343	1136	5
343	2046	5
424	2642	2
424	2409	4
531	2616	3
531	3274	3
531	780	5
531	2273	4
531	2321	3
528	2762	4
308	2412	1
308	3835	2
308	153	2
308	2986	2
308	829	1
308	3	3
308	379	2
308	2169	1
308	1918	2
308	2822	3
308	442	3
308	1608	3
308	3262	2
308	1047	2
308	552	2
308	999	3
308	165	3
308	1391	4
308	1676	3
308	1409	2
308	3082	3
308	1573	2
308	2273	3
308	3476	4
308	1271	4
308	2094	2
308	70	3
308	1722	3
308	104	4
308	2976	3
308	3148	3
308	322	3
308	29	4
308	760	3
308	1370	3
308	627	4
308	1721	3
308	357	4
308	1883	5
308	1625	4
308	553	3
308	2575	4
308	590	5
308	2959	4
308	2580	3
308	778	4
308	2599	4
308	448	4
308	2324	4
308	3006	3
308	2028	4
308	1748	3
308	1288	4
308	480	4
308	356	4
624	3950	5
308	1889	4
173	2708	3
173	1927	4
173	307	5
173	2936	5
173	1584	3
173	1283	3
173	1639	5
173	3462	5
173	1211	5
173	1415	3
331	2583	5
133	3798	4
65	2471	4
65	2950	4
65	2470	5
65	2987	4
65	1259	5
19	318	4
65	2028	5
528	3177	3
99	2144	5
99	3317	4
99	1012	2
99	1097	3
99	2716	4
99	2797	4
99	32	3
99	1393	4
99	3421	5
99	3363	5
99	919	5
